source_path,category,confidence,reasons,dest_path
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\45.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\45.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\46.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\46.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\47.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\47.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\48.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\48.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\49.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\49.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\5.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\5.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\50.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\50.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\51.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\51.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\52.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\52.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\53.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\53.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\54.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\54.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\55.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\55.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\56.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\56.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\57.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\57.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\58.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\58.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\59.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\59.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\6.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\6.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\60.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\60.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\61.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\61.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\62.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\62.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\63.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\63.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\64.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\64.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\65.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\65.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\66.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\66.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\67.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\67.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\68.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\68.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\69.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\69.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\7.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\7.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\70.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\70.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\71.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\71.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\72.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\72.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\73.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\73.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\74.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\74.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\75.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\75.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\76.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\76.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\77.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\77.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\78.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\78.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\79.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\79.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\8.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\8.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\80.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\80.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\81.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\81.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\82.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\82.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\83.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\83.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\84.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\84.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\85.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\85.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\86.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\86.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\87.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\87.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\88.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\88.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\89.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\89.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\9.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\9.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\90.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\90.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\91.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\91.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\92.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\单页-92款\92.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\四页-13款\1.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\四页-13款\1.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\四页-13款\10.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\四页-13款\10.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\四页-13款\11.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\四页-13款\11.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\四页-13款\12.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\四页-13款\12.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\四页-13款\13.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-程序员简历怎么写\该目录是旧版资料仅做参考-最新版真实简历见上一层目录\程序员简历怎么写\四页-13款\13.docx
